1.211508919575044807e+00,-1.787462965996614983e+01,2.944823173650848958e+01,9.754260212711740152e+00,-2.123605585275836916e+01,-1.699527379241421343e+01,-1.392021566051519343e+01,-1.615944128689810810e+01,3.819139643011429541e+01
-1.001960552896997214e+01,3.010949703989676873e+00,4.375430798588684667e+00,2.721981023821421264e+00,-8.120389176781065643e+00,5.423632646372206878e+00,-1.037260077860165275e+00,1.253578962740050873e+00,-7.584745897761921540e+00
-3.215088773989395854e+00,6.610855252183690745e+00,-6.506040160980283815e+00,-1.868723474468144463e+00,-3.590163215027563748e+00,3.363666813244397868e+00,-3.260062431176171671e-01,1.880046074957680169e+00,-5.588132141069782399e+00
-5.103780107478729455e+00,7.208340464823692173e+00,1.453074317327342158e+00,-1.630655226881406961e+00,-1.672736160887787804e+01,-5.004341494136492763e-01,1.968951111850481439e+00,4.998800639826923131e+00,-1.322258925231116322e+01
-1.720122627295954221e+00,6.569580236966805487e+00,7.582639136031025018e+00,-6.156099424562941902e-01,-4.820698512432097793e+00,4.693243585329296863e+00,6.586464425939908551e-01,6.351580150179467310e+00,1.836860983424015936e+00
-3.475211316949674556e-01,-3.541994078800906998e+00,1.354498283680656101e+01,5.268086854947406472e+00,3.724827546478607365e-01,7.955881840757591306e+00,1.243114446417653873e+01,1.050316029702036680e+01,-5.908341629008978302e+00
2.643618834345120305e+01,-1.504954573992359812e+01,2.483321557016942016e-01,2.091106466585118895e+00,-2.756019704787079760e+01,-4.804390094841698655e+00,4.984626747714817618e+00,8.907707274478989135e+00,5.507615528094038204e+00
-2.318040386510521600e+01,3.283785634898454653e+00,4.093748303877409178e+00,5.781950882808319037e+00,-1.929114629726683816e+01,-6.456514040868694515e+00,2.500690597428732342e+00,4.008039248457136772e+00,-7.857136395605027523e+00
-1.867482737320846908e+01,9.571959027714328272e+00,-1.101549134858782786e+01,-4.551772464336031554e+00,4.388460841040898730e-01,-6.720389979638076383e+00,-1.683199856083184232e+00,-4.496685086628058770e+00,9.000552422694230614e+00
1.636535306449025118e+00,-3.507328471795540992e+01,2.885979493747323588e+01,-1.995514060010314239e+01,1.375147229763275014e+01,-2.525246852084662041e+00,-5.151561612425643588e-01,7.334020429005135178e+00,3.409713536473930162e+00
4.632842427449093137e+00,1.372000235470730578e+00,-5.249181425950869340e+00,-2.394544327141338247e+00,9.155364175915565284e+00,-6.667878321731410374e+00,-2.586992065879803349e+00,1.373854035764752179e+00,-2.602002518464035408e+00
-5.237914559963264161e+00,-1.859105964302683134e+01,3.060996135077881775e+01,1.521121190697252423e+01,-4.293104445711418293e+01,2.798410120052224315e+01,1.504203525706696887e+01,1.756995731398135163e+01,7.114891749110129560e+00
3.478837171772440673e+00,-4.945490246498742692e+00,1.232389883705528710e+01,4.158297946634405662e+00,5.879743125159715866e+00,8.932937997769148097e+00,6.825582954137399128e+00,1.061170810097435258e+01,-7.864033785703767876e+00
4.781247414812933583e-01,5.348055047021411212e+00,-5.704049317787200479e+00,-2.438231156856657922e+00,-4.811962897733093492e+00,6.882754747839771703e+00,-6.518460086597996916e-01,9.127466190412572011e-01,-5.055667036190435226e+00
7.261217770765893142e+00,4.092419141901745272e-01,-4.788483331208798432e+00,-3.265168920122810903e+00,9.619632409922742156e+00,-5.569969012756326165e+00,-8.137842141132195506e-01,3.636094059619290331e+00,-2.718309380579603918e+00
-1.630022283564975893e+01,9.451141594545880764e+00,-3.833240398918991598e+00,1.368761494613326413e+00,-7.877162382706011101e+00,5.527383485908230476e+00,-7.207675993448045659e+00,1.134468515823844115e+00,-1.662726531889002546e+00
-6.297052242617302120e+00,-6.679360276045727129e-01,-2.265259117571938319e+00,7.989936676015124695e-01,-2.365492680092251554e+00,1.858363726318279951e+00,1.036284818956394682e+00,3.746008052549844702e+00,-7.279931511993008364e+00
-3.582261643914974147e+00,2.225406857852999742e+00,-3.131551116363802678e-01,-4.716210863404368681e-01,-2.687026808751603824e+00,-3.209216553599210653e-01,1.319348145401088690e+00,5.400426249066297757e+00,-8.057644753279314287e+00
-1.199449878590823282e+01,7.671129871203806516e+00,-6.056821478563928274e+00,-2.656409201891282379e+00,-4.030986909776683724e+00,3.977967242855174668e+00,2.451020891935283275e-01,-4.547135539223596368e+00,4.081264191098923355e-01
-1.915694774744172335e+01,-1.424804947409250389e+01,1.222485359109396086e+01,2.037409234799186120e+00,-7.298636636811057343e+00,-2.027019358228363100e+00,2.471136255783513924e+00,-1.579641369513681504e+01,-1.330468793523269255e+01
-9.061775359063728885e+00,-2.821261279847776748e+00,-1.018357022707315540e+00,8.795472992730116957e+00,1.356939327904708215e+01,1.847987905639248307e+00,5.296953926972976845e+00,-1.890403083069131629e+00,1.310800375363009884e+01
